,,,,,INFORMACIÓN DEL CLIENTE,,,,,,,,,,,,,
ESTADO DE LA OPERACIÓN,,,,,,,Permanencia,,,,,,,,,,,
Identificación,,Días de,Estado de,,Actividad,Saldo de la,en la,Número de,Monto del,Tasa de,Ingreso,,Frecuencia,Dependencia,Tipo de,Profesión del,Bienes,
del crédito,Saldo vigente,atraso,crédito,,económica,cuota,vivienda,cuotas,crédito,interés,mensual,Sexo,de pago,ocupacional,cuota,cliente,raíces,Automóviles
1330,"772,98 ",112,1,,6,17.37,62,36,3000,"19,96","343,00",2,1,1,2,2,0,0
1331,"355,31 ",112,1,,6,39.6,60,36,1000,"18,12","322,00",2,1,1,2,2,0,0
1332,"355,31 ",112,1,,6,39.6,240,36,1000,"18,12","208,27",2,1,1,2,2,0,0
1333,"355,31 ",112,1,,6,39.6,62,36,1000,"18,12","343,00",2,1,1,2,2,0,0
1334,"13184,18 ",0,0,,10,91.02,6,36,14500,31,"248,83",1,1,1,2,3,0,0
1335,"17410,86 ",0,0,,9,105.61,120,36,20000,18,"471,00",1,1,1,2,3,0,0
1336,"3571,14 ",0,0,,8,91.69,48,36,16800,"20,53","667,78",1,1,2,2,5,0,1
1337,"892,89 ",0,0,,8,22.92,48,36,4200,"16,24","667,78",1,1,2,2,5,0,1
1338,"14479,96 ",0,0,,10,84.02,0,36,15000,22,"469,09",2,1,2,2,1,0,0
1339,"27736,87 ",0,0,,10,139.06,36,48,30000,22,"148,84",2,1,1,2,3,0,0
1340,"2148,73 ",0,0,,8,109.68,24,18,10500,32,"461,92",1,1,2,2,5,0,1
1341,"12242,12 ",0,0,,10,84.37,12,36,15000,22,"188,00",2,1,1,2,3,0,0
1342,"14047,15 ",0,0,,10,158.11,336,36,28000,23,"288,00",2,1,1,2,1,1,1
1343,"14047,15 ",0,0,,10,158.11,345,36,28000,23,"611,56",2,1,1,2,1,0,0
1344,"4028,30 ",0,0,,10,123.6,38,24,16100,22,"470,27",2,1,1,2,2,0,0
1345,"4028,30 ",0,0,,10,123.6,24,24,16100,22,"418,27",2,1,1,2,1,0,0
1346,"5748,87 ",14,0,,10,63.28,120,24,7800,28,"1511,00",1,1,1,2,3,0,0
1347,"5748,87 ",14,0,,10,63.28,120,24,7800,28,"1511,00",1,1,1,2,3,0,0
1348,"20180,98 ",0,0,,8,202.69,0,18,21000,22,"552,56",1,1,2,2,5,0,1
1349,"13194,38 ",0,0,,10,89.24,60,36,14000,31,"312,00",1,1,1,2,3,0,0
1350,"13194,38 ",0,0,,10,89.24,12,36,14000,31,"210,16",1,1,1,2,3,0,0
1351,"636,11 ",0,0,,10,60.94,12,36,1500,"23,34","461,31",1,1,1,2,3,0,1
1352,"5222,79 ",0,0,,9,196.28,48,36,38000,16,"376,00",1,1,1,2,3,0,1
1353,"11064,12 ",0,0,,6,418.72,444,18,44000,20,"4961,82",1,1,2,2,4,0,0
1354,"11064,12 ",0,0,,6,418.72,24,18,44000,20,"4416,24",1,1,2,2,4,0,0
1355,"11064,12 ",0,0,,6,418.72,60,18,44000,20,"7371,65",1,1,2,2,4,0,0
1356,"11064,12 ",0,0,,6,418.72,48,18,44000,20,"6607,83",1,1,2,2,4,0,0
1357,"29738,16 ",0,0,,6,207.11,444,36,35000,"25,5","4961,82",1,1,2,2,4,0,0
1358,"29738,16 ",0,0,,6,207.11,24,36,35000,"25,5","4416,24",1,1,2,2,4,0,0
1359,"29738,16 ",0,0,,6,207.11,60,36,35000,"25,5","7371,65",1,1,2,2,4,0,0
1360,"29738,16 ",0,0,,6,207.11,48,36,35000,"25,5","6607,83",1,1,2,2,4,0,0
1361,"75054,25 ",0,0,,6,420.86,240,49,93900,"21,6","6729,80",1,1,2,2,4,0,0
1362,"328,41 ",47,1,,8,112.38,12,24,2100,24,"479,40",1,1,2,2,5,0,1
1363,"3900,00 ",0,0,,7,35.78,240,18,3900,15,"174,00",2,1,1,2,5,0,0
1364,"11299,61 ",0,0,,8,87.48,24,36,15000,"24,5","836,00",1,1,2,2,5,0,1
1365,"19392,78 ",0,0,,3,117.75,38,36,20000,"25,5","311,91",1,1,2,2,4,0,0
1366,"19392,78 ",0,0,,3,117.75,12,36,20000,"25,5","321,67",1,1,1,2,3,0,0
1367,"59510,10 ",0,0,,10,452.43,341,36,84000,19,"633,00",2,1,1,2,1,1,1
1368,"59510,10 ",0,0,,10,452.43,336,36,84000,19,"3283,30",2,1,1,2,3,0,1
1369,"59510,10 ",0,0,,10,452.43,312,36,84000,19,"356,00",2,1,1,2,3,0,1
1370,"26814,19 ",0,0,,10,126.17,341,60,27800,"27,5","633,00",2,1,1,2,1,1,1
1371,"26814,19 ",0,0,,10,126.17,336,60,27800,"27,5","3283,30",2,1,1,2,3,0,1
1372,"26814,19 ",0,0,,10,126.17,312,60,27800,"27,5","356,00",2,1,1,2,3,0,1
1373,"3034,50 ",0,0,,6,79.2,36,24,10000,26,"418,54",2,1,2,2,4,0,0
1374,"16052,12 ",16,0,,3,170.89,120,36,30000,23,"2165,91",2,1,2,2,4,0,0
1375,"10660,62 ",0,0,,10,120,60,36,21000,23,"419,00",1,1,1,2,3,1,1
1376,"264,28 ",623,1,,8,0,48,12,3200,"19,58","290,08",2,1,2,2,4,0,1
1377,"27807,90 ",0,0,,9,181.46,60,48,39000,22,"671,00",2,1,1,2,3,0,0
1378,"27807,90 ",0,0,,9,181.46,120,48,39000,22,"736,00",2,1,1,2,3,0,0
1379,"27807,90 ",0,0,,9,181.46,60,48,39000,22,"650,00",2,1,1,2,3,0,0
1380,"10921,56 ",0,0,,9,94.74,60,36,16200,26,"671,00",2,1,1,2,3,0,0
1381,"10921,56 ",0,0,,9,94.74,120,36,16200,26,"736,00",2,1,1,2,3,0,0
1382,"10921,56 ",0,0,,9,94.74,60,36,16200,26,"650,00",2,1,1,2,3,0,0
1383,"57993,95 ",0,0,,6,412.69,240,53,93500,"21,6","1259,90",2,1,2,2,4,0,1
1384,"53060,75 ",0,0,,6,329.64,240,36,60000,20,"1259,90",2,1,2,2,4,0,1
1385,"15000,00 ",0,0,,10,69.91,82,48,15000,22,"1333,00",1,1,1,2,4,0,0
1386,"15000,00 ",0,0,,10,69.91,48,48,15000,22,"412,55",1,1,1,2,3,0,0
1387,"15000,00 ",0,0,,10,69.91,24,48,15000,22,"775,00",1,1,1,2,3,0,0
1388,"24623,08 ",0,0,,6,213.59,120,36,36000,"25,5","2605,40",1,1,2,2,4,0,0
1389,"34009,38 ",0,0,,3,191.67,84,48,43000,"21,6","1983,97",1,1,2,2,5,1,1
1390,"34009,38 ",0,0,,3,191.67,96,48,43000,"21,6","6694,00",1,1,2,2,5,0,1
1391,"34009,38 ",0,0,,3,191.67,96,48,43000,"21,6","2791,32",1,1,2,2,5,0,1
1392,"34009,38 ",0,0,,3,191.67,120,48,43000,"21,6","1934,57",1,1,2,2,5,0,1
1393,"99110,00 ",0,0,,3,437.74,84,48,99110,19,"1983,97",1,1,2,2,5,1,1
1394,"99110,00 ",0,0,,3,437.74,96,48,99110,19,"6624,00",1,1,2,2,5,0,1
1395,"99110,00 ",0,0,,3,437.74,96,48,99110,19,"2791,32",1,1,2,2,5,0,1
1396,"99110,00 ",0,0,,3,437.74,120,48,99110,19,"1934,57",1,1,2,2,5,0,1
1397,"73126,91 ",19,0,,3,0,132,1,104000,19,"17023,07",2,3,2,3,4,0,0
1398,"73126,91 ",19,0,,3,0,120,1,104000,19,"8920,80",2,3,2,3,5,0,0
1399,"3531,02 ",16,0,,10,38.1,48,36,6500,25,"102,83",1,1,1,2,3,0,0
1400,"3531,02 ",16,0,,10,38.1,60,36,6500,25,"430,81",1,1,1,2,3,0,0
1401,"102767,32 ",0,0,,8,385.08,24,60,103000,18,"4271,89",1,1,2,2,4,0,1
1402,"5447,40 ",0,0,,10,89.14,24,36,14000,32,"298,70",1,1,1,2,3,0,0
1403,"5447,40 ",0,0,,10,89.14,12,36,14000,32,"231,28",1,1,1,2,3,0,0
1404,"11629,16 ",0,0,,10,123.01,96,36,22000,22,"1538,81",1,1,2,2,4,0,0
1405,"11629,16 ",0,0,,10,123.01,108,36,22000,22,"1710,03",1,1,2,2,4,0,0
1406,"65657,17 ",0,0,,8,278.41,24,60,69000,22,"766,14",1,1,2,2,5,0,1
1407,"69761,25 ",0,0,,6,363,96,50,86500,"21,6","1260,01",2,1,2,2,4,1,1
1408,"69761,25 ",0,0,,6,363,96,50,86500,"21,6","1260,01",2,1,2,2,4,1,1
1409,"31469,96 ",0,0,,10,219.17,65,36,37500,"25,5","6196,08",1,1,1,2,1,0,1
1410,"31469,96 ",0,0,,10,219.17,68,36,37500,"25,5","6372,85",1,1,1,2,1,0,1
1411,"4652,44 ",0,0,,9,83,138,49,"19033,85","21,6","1138,00",2,1,1,2,1,0,1
1412,"4652,44 ",0,0,,9,83,120,49,"19033,85","21,6","826,00",2,1,1,2,1,0,1
1413,"3049,18 ",16,0,,8,409.78,60,36,11000,"15,91","1799,00",1,1,2,2,4,0,1
1414,"110725,08 ",0,0,,8,1605.78,60,20,140000,"19,18","1799,00",1,3,2,2,4,0,1
1415,"23710,69 ",16,0,,8,202.99,60,36,35000,24,"1799,00",1,1,2,2,4,0,1
1416,"34850,00 ",1,0,,8,0,60,1,34850,"25,5","1799,00",1,6,2,3,4,0,1
1417,"1269,39 ",0,0,,8,120.51,6,36,3000,"20,99","332,96",2,1,2,2,5,0,1
1418,"59731,23 ",0,0,,10,278.49,120,48,60000,22,"696,49",2,1,1,2,3,0,0
1419,"59731,23 ",0,0,,10,278.49,120,48,60000,22,"1200,00",2,1,1,2,1,0,1
1420,"14751,29 ",0,0,,7,128.07,30,60,36500,"13,43","600,00",1,1,2,2,3,0,0
1421,"21000,00 ",0,0,,9,94.8,360,60,21000,"27,5","511,61",1,1,1,2,3,0,0
1422,"21000,00 ",0,0,,9,94.8,120,60,21000,"27,5","347,00",1,1,1,2,3,0,0
1423,"23914,18 ",0,0,,10,126.95,492,48,25000,"27,5","580,45",2,1,1,2,3,0,0
1424,"2001,28 ",0,0,,8,60.94,48,36,11400,"13,83","1656,95",1,1,2,2,4,0,1
1425,"14763,08 ",0,0,,10,94.38,12,36,15000,31,"488,84",2,1,2,2,2,0,0
1426,"38450,34 ",0,0,,3,173.81,12,54,52400,"21,6","1448,52",1,1,2,2,5,0,1
1427,"38450,34 ",0,0,,3,173.81,24,54,52400,"21,6","1444,46",1,1,2,2,4,0,1
1428,"38450,34 ",0,0,,3,173.81,425,54,52400,"21,6","1608,42",1,1,2,2,5,0,0
1429,"38450,34 ",0,0,,3,173.81,420,54,52400,"21,6","1508,83",1,1,2,2,4,0,1
1430,"20802,72 ",0,0,,3,140.22,12,36,25000,22,"1448,52",1,1,2,2,5,0,1
1431,"20802,72 ",0,0,,3,140.22,24,36,25000,22,"1444,46",1,1,2,2,4,0,1
1432,"20802,72 ",0,0,,3,140.22,425,36,25000,22,"1608,42",1,1,2,2,5,0,0
1433,"20802,72 ",0,0,,3,140.22,420,36,25000,22,"1508,83",1,1,2,2,4,0,1
1434,"28964,86 ",0,0,,6,207.19,144,36,35000,"25,5","2043,95",2,1,2,2,4,0,0
1435,"57401,50 ",0,0,,6,352.36,192,36,66000,19,"1601,66",1,1,2,2,5,0,1
1436,"57401,50 ",0,0,,6,352.36,60,36,66000,19,"1173,04",1,1,2,2,5,0,0
1437,"22606,31 ",0,0,,6,113.34,48,60,28000,22,"352,67",2,1,1,2,2,0,0
1438,"64793,67 ",0,0,,3,374.45,76,36,69000,20,"1441,98",1,1,2,2,2,0,0
1439,"765,68 ",15,0,,9,0,60,36,22000,16,"316,00",2,1,1,2,1,0,1
1440,"97549,99 ",0,0,,10,399.06,480,60,104500,19,"2307,64",1,1,2,2,4,0,1
1441,"10406,07 ",0,0,,4,268.51,588,24,35000,22,"3097,90",1,1,1,2,3,0,1
1442,"20363,59 ",0,0,,8,191.94,120,36,35000,20,"800,00",1,1,2,2,1,0,1
1443,"8946,64 ",0,0,,10,68.47,516,36,10600,32,"242,47",2,1,1,2,3,0,0
1444,"3959,68 ",0,0,,10,198.12,132,36,37000,"14,46","489,51",2,1,1,2,3,0,0
1445,"18556,51 ",0,0,,10,79.87,360,60,21000,19,"712,00",1,1,1,2,3,0,0
1446,"35128,90 ",0,0,,8,228.96,144,36,42000,"19,5","861,00",1,1,2,2,5,0,1
1447,"35128,90 ",0,0,,8,228.96,120,36,42000,"19,5","405,00",1,1,2,2,5,0,1
1448,"14915,46 ",0,0,,3,92.94,60,36,15000,29,"488,00",1,1,2,2,5,0,1
1449,"2296,09 ",0,0,,10,86.94,12,36,16000,"16,51","259,34",1,1,1,2,3,0,0
1450,"17521,88 ",0,0,,8,164.68,132,24,21000,"25,5","1018,01",1,1,2,2,5,0,1
1451,"17521,88 ",0,0,,8,164.68,240,24,21000,"25,5","347,45",1,1,2,2,5,0,1
1452,"26469,40 ",19,0,,8,226.24,60,36,42000,19,"800,00",1,1,2,2,5,0,1
1453,"72888,34 ",0,0,,3,327.28,12,48,75000,19,"308,00",1,1,1,2,5,0,1
1454,"1301,30 ",0,0,,10,65.16,120,36,12000,"16,05","271,57",2,1,1,2,3,0,0
1455,"772,49 ",0,0,,10,85.5,120,36,2200,"16,92","271,57",2,1,1,2,3,0,0
1456,"15543,92 ",0,0,,8,144.39,456,36,25000,24,"1427,50",2,1,2,2,4,0,1
1457,"15543,92 ",0,0,,8,144.39,2,36,25000,24,"697,83",2,1,2,2,4,0,1
1458,"10895,43 ",0,0,,6,107.02,34,30,16100,"25,5","399,11",2,1,2,2,4,0,0
1459,"22094,78 ",0,0,,7,229.03,240,36,42000,19,"666,00",2,1,2,2,4,0,1
1460,"54988,13 ",0,0,,10,578.28,60,36,104000,21,"2451,00",1,1,1,2,1,0,0
1461,"14880,58 ",0,0,,6,455.41,444,24,60000,21,"1597,00",2,1,2,2,4,0,0
1462,"8022,61 ",0,0,,10,57.25,12,36,12000,11,"153,64",2,1,1,2,3,0,0
1463,"12795,38 ",0,0,,6,112.4,120,46,23688,"21,6","479,92",2,1,2,2,4,0,0
1464,"1804,89 ",0,0,,9,122.82,60,60,5000,16,"611,36",1,1,1,2,3,0,1
1465,"1385,21 ",0,0,,8,186.2,60,36,5000,"12,92","1055,00",2,1,2,2,5,0,1
1466,"13241,35 ",0,0,,9,190.82,60,48,45000,17,"1003,00",2,1,1,2,3,0,0
1467,"69590,58 ",0,0,,6,313.41,48,48,70000,20,"1141,11",1,1,2,2,2,0,1
1468,"4991,51 ",0,0,,10,310.71,24,53,"9986,97","21,6","522,00",1,1,1,2,3,0,1
1469,"693,34 ",0,0,,10,21.8,432,18,2100,32,"644,33",1,1,1,2,3,0,0
1470,"10602,47 ",0,0,,10,70.31,37,36,11000,31,"413,79",1,1,1,2,3,0,0
1471,"10602,47 ",0,0,,10,70.31,12,36,11000,31,"255,90",1,1,1,2,3,0,0
1472,"858,59 ",0,0,,10,82.37,60,36,2000,"22,02","224,00",2,1,1,2,3,0,0
1473,"2032,51 ",0,0,,3,179.59,108,36,4500,"21,44","457,10",1,1,1,2,3,0,0
1474,"10318,02 ",0,0,,10,101.94,24,30,14000,32,"389,05",2,1,1,2,3,0,0
1475,"10318,02 ",0,0,,10,101.94,12,30,14000,32,"242,85",2,1,1,2,3,0,0
1476,"1594,21 ",0,0,,10,177.94,240,36,4500,"19,42","446,07",1,1,1,2,2,0,0
1477,"12809,88 ",0,0,,10,100.13,120,36,17000,"25,5","124,78",1,1,1,2,3,0,0
1478,"34265,79 ",0,0,,6,186.99,13,36,35000,19,"884,99",1,1,2,2,4,0,0
1479,"5411,87 ",0,0,,10,205.67,60,24,27000,22,"969,00",1,1,1,2,3,0,0
1480,"5411,87 ",0,0,,10,205.67,72,24,27000,22,"987,19",1,1,1,2,3,0,0
1481,"30149,12 ",0,0,,10,231.47,12,60,65000,"13,43","784,14",1,1,1,2,3,0,0
1482,"68852,31 ",0,0,,3,314.53,60,48,70000,20,"2534,31",1,1,1,2,5,0,1
1483,"102486,73 ",0,0,,6,937.92,84,47,202000,"21,6","11976,76",1,1,2,2,4,0,0
1484,"1667,48 ",0,0,,10,122.39,36,60,5000,16,"610,00",2,1,1,2,3,0,0
1485,"15000,00 ",0,0,,10,113.64,12,24,15000,22,"351,27",2,1,1,2,3,0,1
1486,"38132,13 ",0,0,,10,256.13,12,60,71000,"13,43","956,19",2,1,1,2,3,0,0
1487,"751,88 ",0,0,,9,115.66,2,36,3000,"15,88","710,24",2,1,1,2,3,0,0
1488,"2549,94 ",0,0,,6,310.83,120,36,8000,"17,29","1835,76",2,1,2,2,4,0,0
1489,"3017,02 ",0,0,,6,92.33,28,36,16800,"16,59","313,00",1,1,1,2,2,1,0
1490,"15965,42 ",0,0,,3,124.79,120,36,21000,"25,5","655,00",2,1,1,2,3,0,0
1491,"15965,42 ",0,0,,3,124.79,60,36,21000,"25,5","252,00",2,1,1,2,3,0,0
1492,"46493,80 ",0,0,,6,274.97,144,36,50000,20,"1969,04",2,1,2,2,4,0,0
1493,"15115,40 ",0,0,,10,159.89,12,24,21000,22,"477,00",1,1,1,2,1,0,0
1494,"80516,45 ",0,0,,6,557.8,120,37,100000,"21,6","30371,39",2,1,2,2,4,0,0
1495,"16338,41 ",0,0,,6,113.99,144,36,20000,"21,6","325,19",2,1,2,2,4,1,0
1496,"6333,28 ",715,1,,10,0,120,24,19000,20,"329,67",1,1,1,1,3,0,0
1497,"13051,02 ",0,0,,6,796.5,36,60,"33301,98","21,6","6848,92",2,1,2,2,4,0,0
1498,"42947,76 ",0,0,,6,273.89,36,36,50000,20,"6848,92",2,1,2,2,4,0,0
1499,"6780,41 ",0,0,,9,25.01,60,49,"8150,97","21,6","322,00",1,1,1,2,1,0,1
1500,"37678,31 ",0,0,,6,311.76,114,24,42000,20,"1182,17",2,1,2,2,4,0,0
1501,"37678,31 ",0,0,,6,311.76,114,24,42000,20,"1182,17",2,1,2,2,4,0,0
1502,"13479,41 ",0,0,,6,113.48,114,24,15000,22,"1182,17",2,1,2,2,4,0,0
1503,"13479,41 ",0,0,,6,113.48,114,24,15000,22,"1182,17",2,1,2,2,4,0,0
1504,"6997,14 ",0,0,,9,75.07,60,36,13000,24,"635,36",1,1,1,2,3,0,0
1505,"6997,14 ",0,0,,9,75.07,72,36,13000,24,"790,53",1,1,1,2,3,0,1
1506,"1982,91 ",0,0,,10,92.78,120,57,"3319,84","21,6","1000,00",2,1,1,2,3,0,0
1507,"1982,91 ",0,0,,10,92.78,24,57,"3319,84","21,6","1200,00",2,1,1,2,3,0,1
1508,"22500,11 ",0,0,,5,181.73,36,30,27000,"25,5","382,40",1,1,2,2,2,0,0
1509,"20447,84 ",233,1,,10,124.02,348,36,21000,"25,5","441,00",1,1,1,2,3,0,0
1510,"20120,82 ",0,0,,6,162.52,48,24,20500,"25,5","858,18",2,1,2,2,4,0,0
1511,"20120,82 ",0,0,,6,162.52,24,24,20500,"25,5","784,72",2,1,2,2,4,0,0
1512,"9393,59 ",0,0,,6,118.39,24,24,14000,32,"2706,00",2,1,2,2,4,0,0
1513,"9908,28 ",0,0,,10,89.72,24,36,15000,26,"601,83",1,1,1,2,3,0,0
1514,"2597,80 ",0,0,,10,59.89,468,18,5700,32,"337,91",2,1,1,2,3,0,0
1515,"2597,80 ",0,0,,10,59.89,156,18,5700,32,"113,15",2,1,1,2,3,0,0
1516,"1557,76 ",0,0,,8,77.98,96,36,14400,"17,32","990,49",1,1,2,2,5,0,1
1517,"389,57 ",0,0,,8,19.49,96,36,3600,"16,05","990,49",1,1,2,2,5,0,1
1518,"365774,25 ",0,0,,6,1484.08,120,60,424800,15,"1208,98",1,1,2,2,1,0,0
1519,"48528,91 ",0,0,,6,372.44,120,24,49500,20,"1208,98",1,1,2,2,1,0,0
1520,"29574,65 ",0,0,,10,187.24,252,42,35000,"25,5","652,00",1,1,1,2,3,0,0
1521,"33993,49 ",0,0,,6,308.41,120,36,55700,21,"6748,22",2,1,2,2,4,0,0
1522,"33993,49 ",0,0,,6,308.41,132,36,55700,21,"6686,92",2,1,2,2,4,0,0
1523,"33993,49 ",0,0,,6,308.41,48,36,55700,21,"5400,34",2,1,2,2,4,0,0
1524,"53032,16 ",0,0,,6,329.46,120,36,60000,20,"6748,22",2,1,2,2,4,0,0
1525,"53032,16 ",0,0,,6,329.46,132,36,60000,20,"6686,92",2,1,2,2,4,0,0
1526,"53032,16 ",0,0,,6,329.46,48,36,60000,20,"5400,34",2,1,2,2,4,0,0
1527,"3935,48 ",0,0,,8,148.5,144,36,28000,"15,45","1274,00",1,1,2,2,5,0,1
1528,"3935,48 ",0,0,,8,148.5,120,36,28000,"15,45","0,00",1,1,2,2,5,0,1
1529,"983,99 ",0,0,,8,37.12,144,36,7000,"14,18","1274,00",1,1,2,2,5,0,1
1530,"983,99 ",0,0,,8,37.12,120,36,7000,"14,18","0,00",1,1,2,2,5,0,1
1531,"18285,26 ",0,0,,8,146.34,144,36,25000,"24,5","1274,00",1,1,2,2,5,0,1
1532,"18285,26 ",0,0,,8,146.34,120,36,25000,"24,5","0,00",1,1,2,2,5,0,1
1533,"3761,31 ",0,0,,9,50.42,18,24,6000,32,"217,33",1,1,1,2,3,0,0
1534,"469,89 ",16,0,,10,0,240,18,7000,26,"473,00",1,1,1,2,3,0,0
1535,"317,96 ",0,0,,10,67.56,12,30,1500,"20,99","197,94",1,1,1,2,3,0,0
1536,"66036,48 ",0,0,,6,589.7,103,24,80100,19,"6852,90",2,1,2,2,4,0,0
1537,"66036,48 ",0,0,,6,589.7,120,24,80100,19,"4568,57",2,1,2,2,4,0,0
1538,"26764,19 ",0,0,,6,232.61,72,36,42000,21,"1287,91",1,1,2,2,4,0,1
1539,"26764,19 ",0,0,,6,232.61,48,36,42000,21,"1051,87",1,1,2,2,4,0,1
1540,"1275,06 ",0,0,,10,197.29,120,36,5000,"21,49","1188,00",2,1,1,2,3,0,0
1541,"9765,58 ",0,0,,10,86.99,120,36,15000,24,"1188,00",2,1,1,2,3,0,0
1542,"25185,09 ",17,0,,10,168.74,120,36,30000,22,"1188,00",2,1,1,2,3,0,0
1543,"1998,36 ",0,0,,9,263.5,240,54,"8156,56","21,6","573,00",1,1,1,2,3,0,0
1544,"24836,69 ",0,0,,10,200.61,456,36,34000,"25,5","669,65",2,1,1,2,3,0,0
1545,"32963,65 ",0,0,,6,244.34,60,36,45000,20,"3360,98",2,1,2,2,4,0,1
1546,"12036,99 ",0,0,,10,93.19,70,36,16000,"24,5","332,00",1,1,1,2,3,0,0
1547,"12036,99 ",0,0,,10,93.19,60,36,16000,"24,5","320,00",1,1,1,2,3,0,0
1548,"1246,03 ",0,0,,6,47.08,48,36,8800,"14,68","2976,35",2,1,2,2,4,0,0
1549,"4983,79 ",0,0,,6,188.33,48,36,35200,"15,95","2976,35",2,1,2,2,4,0,0
1550,"2239,03 ",0,0,,6,195.63,48,36,5100,"19,86","2976,35",2,1,2,2,4,0,0
1551,"16540,05 ",0,0,,9,60.4,69,50,"20523,87","21,6","326,15",2,1,1,2,2,0,0
1552,"16540,05 ",0,0,,9,60.4,60,50,"20523,87","21,6","334,52",2,1,1,2,5,0,0
1553,"10949,25 ",16,0,,5,246.26,6,18,25000,"24,5","1076,00",1,1,1,2,1,0,1
1554,"10949,25 ",16,0,,5,246.26,6,18,25000,"24,5","1076,00",1,1,1,2,1,0,1
1555,"10949,25 ",16,0,,5,246.26,6,18,25000,"24,5","1076,00",1,1,1,2,1,0,1
1556,"10949,25 ",16,0,,5,246.26,6,18,25000,"24,5","1076,00",1,1,2,2,1,0,1
1557,"10949,25 ",16,0,,5,246.26,7,18,25000,"24,5","1076,00",1,1,1,2,1,0,1
1558,"459,25 ",0,0,,10,97.27,48,36,2500,22,"1397,31",2,1,2,2,4,0,0
1559,"459,25 ",0,0,,10,97.27,113,36,2500,22,"1070,19",2,1,1,2,3,0,0
1560,"1950,96 ",0,0,,10,198.02,48,36,5100,"17,95","1397,31",2,1,2,2,4,0,0
1561,"1950,96 ",0,0,,10,198.02,113,36,5100,"17,95","1070,19",2,1,1,2,3,0,0
1562,"11960,71 ",0,0,,10,121.85,48,36,21000,24,"1397,31",2,1,2,2,4,0,0
1563,"11960,71 ",0,0,,10,121.85,113,36,21000,24,"1070,19",2,1,1,2,3,0,0
1564,"74172,67 ",0,0,,6,563.91,60,36,104000,19,"9931,40",1,1,2,2,4,0,0
1565,"27418,32 ",0,0,,6,139.69,48,48,30000,22,"956,82",1,1,2,2,4,0,0
1566,"2497,67 ",0,0,,10,234.94,420,36,6000,"19,87","488,00",2,1,1,2,3,0,0
1567,"2497,67 ",0,0,,10,234.94,5,36,6000,"19,87","1484,28",2,1,2,2,4,0,0
1568,"2497,67 ",0,0,,10,234.94,60,36,6000,"19,87","554,00",2,1,1,2,3,0,0
1569,"7300,50 ",0,0,,10,74.66,36,24,9000,31,"363,98",1,1,1,2,3,0,0
1570,"7300,50 ",0,0,,10,74.66,12,24,9000,31,"276,00",1,1,1,2,3,0,0
1571,"47705,68 ",0,0,,8,449.67,60,24,60000,20,"1131,64",2,1,2,2,4,0,1
1572,"80453,33 ",0,0,,10,1808.46,456,12,104500,19,"1460,04",2,3,2,2,1,0,0
1573,"444,91 ",0,0,,6,69.36,36,30,1500,"23,44","313,03",2,1,2,2,4,0,0
1574,"17340,52 ",0,0,,8,171.69,240,36,31500,20,"486,80",2,1,2,2,5,0,1
1575,"9589,63 ",26,0,,10,83.5,240,36,14000,26,"377,00",1,1,1,2,3,0,0
1576,"2387,82 ",0,0,,3,197.8,120,36,5000,24,"1698,85",1,1,2,2,5,0,0
1577,"55803,55 ",0,0,,9,218.16,60,60,56000,20,"2532,00",2,1,1,2,1,0,0
1578,"24851,83 ",0,0,,6,141.24,72,36,25000,22,"395,82",2,1,2,2,4,0,0
1579,"14199,42 ",16,0,,10,96.37,60,36,16500,"25,5","358,68",1,1,1,2,3,0,0
1580,"30716,17 ",0,0,,6,269.01,120,36,49000,20,"975,06",2,1,2,2,4,0,1
1581,"102362,65 ",0,0,,10,358.56,240,60,103000,"14,9","415,68",2,1,2,2,4,0,0
1582,"53,70 ",0,0,,6,54.9,6,24,1000,"23,44","321,46",2,1,2,2,4,0,0
1583,"25724,07 ",26,0,,10,207.72,5,36,35000,"25,5","2207,32",1,1,2,2,1,0,0
1584,"14947,90 ",0,0,,5,90.64,18,36,16000,22,"303,00",1,1,1,2,1,0,1
1585,"1059,89 ",0,0,,10,52.97,48,36,10000,"13,44","154,83",2,1,1,2,3,0,0
1586,"1188,24 ",0,0,,8,159.72,60,36,4300,"13,19","857,00",1,1,2,2,5,0,1
1587,"2864,47 ",506,1,,6,0,528,12,4000,26,"392,04",1,1,1,2,4,0,0
1588,"38929,01 ",0,0,,9,333.56,120,60,79000,15,"2352,00",1,1,1,2,3,0,0
1589,"1592,19 ",0,0,,9,140.67,120,36,3500,"19,34","2352,00",1,1,1,2,3,0,0
1590,"20296,13 ",0,0,,8,117.77,12,36,21000,22,"1936,58",1,1,1,2,3,0,1
1591,"72194,64 ",0,0,,9,328.64,36,48,76000,18,"2104,00",1,1,1,2,4,0,0
1592,"1714,55 ",0,0,,6,233.07,9,36,6000,"16,19","733,08",1,1,2,2,4,0,0
1593,"22236,35 ",0,0,,3,266.13,43,60,78300,"13,93","793,51",1,1,1,2,1,0,1
1594,"4201,08 ",0,0,,3,160.14,43,60,6000,"16,99","793,51",1,1,1,2,1,0,1
1595,"8735,93 ",0,0,,10,71.92,24,30,10000,31,"271,00",2,1,1,2,3,0,0
1596,"8735,93 ",0,0,,10,71.92,12,30,10000,31,"263,33",2,1,1,2,3,0,0
1597,"1058,84 ",0,0,,10,86.31,184,12,6000,29,"3375,39",1,1,2,2,4,0,0
